start,content
986.0,"A PARALLEL with FUNCTIONS Defining a class is like defining a function With functions, we tell Python this procedure exists With classes, we tell Python about a blueprint for this new data type Its data attributes Its procedural attributes -Creating instances of objects is like calling the function With functions we make calls with different actual parameters With classes, we create new object tinstances in memory of this type L1= [1,2,3] L2 = [5,6,7]"
1060.0,COORDINATE TYPE DESIGN DECISIONS Talking: Ar 6.100L Lecture 17
1090.0,COORDINATE TYPE DESIGN DECISIONS Talking: An Can create instances of a Coordinate object 6.100L Lecture 17
1150.0,"COORDINATE TYPE DESIGN DECISIONS Can create instances of a Coordinate object 3,4 1,1"
1154.0,"COORDINATE TYPE DESIGN DECISIONS Decide what data elements Can create instances of a constitute an object Coordinate object In a 2D plane A coordinate is defined.by 3,4 an xand y value 11"
1158.0,"COORDINATE TYPE DESIGN DECISIONS Talking: An Can create instances of a Decide what data elements Coordinate object constitute an object In a 2D plane A coordinate is defined by (3,4) an x and y value (1,1) 6.100L Lecture 17"
1162.0,"COORDINATE TYPE DESIGN DECISIONS Talking:A Can create instances of a Decide what data elements Coordinate object constitute an object In a 2D plane A coordinate is defined by (3,4) an x and y value. Decide what to do with coordinates Tell us how far away the coordinate is on the x or y axes Measure the distance between (1,1) two coordinates, Pythagoras 6.100L Lecture 17"
1212.0,"Implementingthe class Using the clas DEFINE YOUR OWN TYPES Talkinc Use the class keyword to define a new type class Coordinate(object): #define attributes here Similar to def, indent code to indicate which statements are part of the class definition. The word object means that Coordinate is a Python object and inherits all its attributes (will see in future lects) 6.100L Lecture 17"
1298.0,"WHAT ARE ATTRIBUTES? Talking:A Data and procedures that ""belong"" to the class Data attributes Think of data as other objects/variables that make up the class for example, a coordinate is made up of two numbers Methods (procedural attributes) Think of methods as functions that only work with this class How to interact with the object for example you can define a distance between two coordinate objects but there is no meaning to a distance between two list objects 6.100L Lecture 17"
1384.0,"Implementing the class Osing the-clas DEEINING HOW TO CREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations class Coordinate(object): def init (self, xval, yval): self.x = xval self.y = yval. self allows you to create variables that belong to this object Without self, you are just creating regular variables! 6.100L Lecture 17"
1440.0,"Implementingthe class Using the class DEEINING HOW TO CREATE AN INSTANCE OF A CLASS Talking:A First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations. class Coordinate(object): def init self xval, yval) : self.x = xval self.y = yval parameter to refer to an instance of the class without having created one yet sel f allows you to create variables that belong to this object Without self, you are just creating regular variables!. 6.100L Lecture 17"
1450.0,"Implementingthe class DEFINING HOW TO CREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations class Coordinate(object): def -init self xval, yval): self.x =xval self.y = yval class one yet sel f allows you to create variables that belong to this object Without self, you are just creating regular variables!"
1498.0,"DEFINING HOW TO CREATE AN INSTANCE OF A CLASS First have to d how to createan instance ofdlass a Lse a speciel thod called ini toinibializesome data attnbus or perform initialization operations e(object): self xval,yval) xval val bles thal beian n ts no"
1500.0,"Implementing the class DEFINING HOW TO CREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations class Coordinate(object): def -init self, xval, yval): self.x= xval self.y = yval class one yet sel f allows you to create variables that belong to this object Without self, you are just creating regular variables!"
1520.0,"Implementing the class Using the class DEEINING HOW TO CREATE AN INSTANCE OF A CLASS Talking: A First have to define how to create an instance of class. Use a special method called init to initialize some data attributes or perform initialization operations class Coordinate(object): what data initializes a. def init self xval, yval) self.x = xval self.y = yval parameterto refer to an instance of the class without having created one yet se1 f allows you to create variables that belong to this object Without self, you are just creating regular variables! 6.100L Lecture 17"
1542.0,"mplementing the:class DEEINING HOW TOCREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations. class Coordinate(object): what data initializes a def init self, xvak, yval) self.x= xval self.y= yval parameter to refer to an instance of the class without having created one yet self allows you to create variables that belong to this object Without sel f, you are just creating regular variables! 6.100L Lecture17"
1548.0,"Implementing the class Using the class DEEINING HOW TO CREATE AN INSTANCE OF A CLASS Talking: An First have to define how to create an instance of class. Use a special method called init to initialize some data attributes or perform initialization operations class Coordinate(object): def init (self, xval, yval) : self.x. xval self.y. yval two data attributes. self allows you to create variables that belong to this object Without self, you are just creating regular variables!. 6.100L Lecture 17"
1558.0,"sel f allows you to create var It self, you are just cre. 6.100LLe"
1562.0,"self allows youto crea Without self, you are"
1564.0,"Implementing the class DEFINING HOW TO CREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations class Coordinate (object): def init_self, xval, yval): self.x=xval self.y yval attributes data tWC sel f allows you to create variables that belong to this object Wiout self, you are just creating regular variables!"
1566.0,"Implementing the-class DEFINING HOW TO CREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations class Coordinate(object): def init self,xval,yval: self.x=xval self.y yval self allows you to create variables that belong to this object Without self, you are just creating regular variables!"
1616.0,"mplementing the-class DEFINING HOW TO CREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init. to initialize some data attributes or perform initialization operations class Coordinate(object): ef init (self,xval, yval): self.x. xval yval a attributes two data up your type self allows you to create variables that belong to this object Without se1f, you are just creating regular variables! 6.100L Lecture 17"
1626.0,"Implementing the class DEEINING HOW TO CREATE AN INSTANCE OF A CLASS Talking:An First have to define how to create an instance of class. Use a special method called. init to initialize some data attributes or perform initialization operations. class Coordinate(object): def init (self, xval, yval): self,x xval self.y yval two data attributes make up your type self allows you to create variables that belong to this object Without self, you are just creating regular variables!. 6.100L Lecture 17"
1628.0,"Implementingthe class Using the clas DEEINING HOW TO CREATE AN INSTANCE OF A CLASS Talking:A First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations class Coordinate(object): def init (self, xval, yval): self.x xval self.y yval two data attributes make up your type self allows you to create variables that belong to this object Without self, you are just creating regular variables! 6.100L Lecture 17"
1640.0,"mplementing theclass DEEINING HOW TO CREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init. to initialize some data attributes or perform initialization operations cla Coordinate(object) : def init (sel, xval, yval): self.x xval self.y yval data attributes two make up your type self allows you to create variables that belong to this object Without sel f, you are just creating regular variables! 6.100L Lecture17"
1666.0,"mplementing the class DEEINING HOW TO CREATE AN INSTANCE OF A CLASS First have to define how to create an instance of class Use a special method called init to initialize some data attributes or perform initialization operations. clas Coordinate(object) : def init (self, xval, yval): self.x xval self.y A yval attributes make up your type self allows you to create variables that belong to this object Without se1 f, you are just creating regular variables!. 6.100L Lecture 17"
1690.0,WHAT is self? ROOM EXAMPLE Talking: An Think of the class definition as a. blueprint with placeholders for actual items self has a chair. self has a coffee table self has a sofa ACCENT CHAIRS COFFEE TABLE SOFA 6.100L Lecture 17
1724.0,WHAT is self? ROOM EXAMPLE Talking: An Think of the class definition as a blueprint with placeholders for actual items self has a chair. self has a coffee table self has a sofa. ACCENT CHAIRS COFFEE TABLE SOFA 6.100L Lecture 17
1740.0,WHAT is self? ROOM EXAMPLE Talking: An self is the blueprint's way of accessing attributes Think of the class definition as a (data and methods) blueprint with placeholders for actual items self has a chair self has a coffee table self has a sofa ACCENT CHAIRS COrrEE TABLE SOFA 6.100L Lecture 17
1752.0,"WHAT is self? ROOM EXAMPLE Talking: An self is the blueprint's way Think of the class definition as a (data and methods) Now when you create ONE instance blueprint with placeholders for (name it living room), self becomes actual items this actual object self has a chair living_room has a blue chair self has a coffee table living_room has a black table self has a sofa living_room has a white sofa Can make many instances using ACCENT CHAIRS the same blueprint. COFFEE TABLE SOFA 6.100L Lecture 17"
1820.0,"BIG IDEA Talking: A When defining a class, we don't have an actual tangible object here. It's only a definition. 6.100L Lecture 17"
1836.0,L
1838.0,7
1840.0,"mplementingthe clas Using the class Recall the _init _method in the class def: ACTUALLY CREATING definit self, xval, yval: self.x=xval AN INSTANCE OF A CLASS Talking: Ar self.y = yval Don't provide argument for self, Python does this automatically c = Coordinate(3,4) origin = Coordinate(0,0) 6.100L Lecture 17"
1846.0,"Drementing the Using the class Recall the init method in the class def ACTUALLY CREATING def initself, xval, yval): self.x=xval AN INSTANCE OF A CLASS sel.y = yval Don't provide argument for self, Python - does this automatically c =Coordinate3,4) origin = Coordinate(0,0) 6.100L Lecture 17"
1852.0,"mplementing the class Using the class Recall the _init _method in the class def: ACTUALLY CREATING def initself, xval, yval: self.x=xval AN INSTANCE OF A CLASS Talking: An self.y = yval Don't provide argument for self, Python does this automatically c = Coordinate(3,4) origin = Coordinate(0,0) 6.100L Lecture 17"
1854.0,"Using the class Recall the _init _ method in the class def ACTUALLY CREATING def initself, xval, yval): self.x =xval AN INSTANCE OF A CLASS self.y = yval Don't provide argument for self, Python does this automatically. c = Coordinate(3,4) origin = Coordinate(0,0). 6.100L Lecture 17"
1856.0,"mplementingtheclas Using the class Recall the _init _method in the class def: ACTUALLY CREATING definitself,xval, yval: self.x =xval AN INSTANCE OF A CLASS Talking: Ar self.y = yval Don't provide argument for self, Python does this automatically c = Coordinate(3,4) origin = Coordinate(0,0). 6.100L Lecture 17"
1866.0,"mplementing theclass Using the class Recall the _init _method in the class def ACTUALLY CREATING definit self, xval,yval) self.x=xval AN INSTANCE OF A CLASS Talking: An self.y = yval Don't provide argument for self, Python does this automatically create a new object C = Coordinate(3,4) of type Coordinate and origin = Coordinate(0,0) pass in 3 and 4 to init_ the 6.100L Lecture 17"
1872.0,"Using the class Recall the _init _ method in the class def: ACTUALLY CREATING def initself, xval, yval): self.x =xval AN INSTANCE OF A CLASS self.y = yval Don't provide argument for se1f, Python does this automatically create a new object C= Coordinate(3,4) of type Coordinate and origin = Coordinate(0,0) pass in 3 and 4 to the 6.100L Lecture 17"
1910.0,"Using the class Recall the _init_method in the class def: ACTUALLY CREATING def _init_self,xval,yval self.x=xval AN INSTANCE OF A CLASS self.y = yval Don't provide argument for self, Python does this automatically create a new object of type C= Coordinate(3,4) origin = Coordinate(0,0) the"
1914.0,"mplementingthe class Using the class Recall the _init _method in the class def: ACTUALLY CREATING def initself, xval, yval): self.x=xval AN INSTANCE OF A CLASS Talking: An self.y = yval Don't provide argument for self, Python does this automatically create a new object C = Coordinate(3,4) of type Coordinate and origin = Coordinate(0,0) pass in 3 and 4 to init_ the 6.100L Lecture 17"
1918.0,"Using the class Recall the _init _ method in the class def ACTUALLY CREATING def initself, xval, yval): self.x =xval AN INSTANCE OF A CLASS self.y = yval Don't provide argument for self, Python does this automatically create a new object C= Coordinate(3,4) of type Coordinate and origin = Coordinate(0,0). pass in 3 and 4 to the 6.100L Lecture 17"
1930.0,"mplementing theclas Using the class Recall the _init _method in the class def: ACTUALLY CREATING definitself,xval, yval: self.x=xval AN INSTANCE OF A CLASS Talking: An self.y = yval Don't provide argument for self, Python does this automatically create a new object C = Coordinate(3,4) of type Coordinate and origin = Coordinate(0,0) pass in 3 and 4 to init_ the 6.100L Lecture 17"
1938.0,"Using the class Recall the _init _ method in the class def ACTUALLY CREATING def initself, xval, yval): self.x =xval AN INSTANCE OF A CLASS self.y = yval Don't provide argument for self, Python does this automatically create a new object Coordinate(3,4) of type C = Coordinate and origin = Coordinate(0,0) pass in 3 and 4 to the 6.100L Lecture 17"
