start,content
458.0,"C:\Users\anabelDoc ments\MIT,6.0001L)\fa22(Lectures)/ec11.py ec11.py* Object 23 ############ YOU TRY IT ############### 24 # This one is similar to remove elem from Lec10 except that \6.00e1L\fa22\Lectures 25 # returns a new list and this one mutates the parameterLa \lec12 wordle.py"" 1ine 600, in 26 def remove_allL e: <module> 27 HII p1ay_game() 28 Lis a list 29 Mutates L to remove all elements in L that are equal to File ""C:\Users\anabe\Documents\MIT 30 Returns None. 6.00e1L\fa22\Lectures 31 III \lec12_wordle.py"", line 585, in 32 # your code here play_game 33 # make a copy result = make_wordle(guess, 34 Lnew = L[:] secret) 35 # clear the list 36 L.clear) # Lbecomes [] File""C:\Users\anabe\Documents\MIT 37 # add back elements that do not equal e 6.0001L\fa22\Lectures 38 for n in Lnew: \lec12_wordle.py""line 547,in 39 ife !=n: make_wordle 40 L.append(e) for i in range(len(secret)): 41 42 TypeError: object of type 'function' #Lin=[12,2,2] has no len() 43 44 # remove_all(Lin, 2) 45 #print(Lin) # prints [1] IPython console LSP Python:ready conda (Python 3.8.5) Line 26, Col 17 ASCHI Mem 54 +"
460.0,"ile C:1Users\anabe(Documents(/MT)6.0001L)fa22)Lectures)/ec11.py Object lec11.py* 30 Returns None. Console 1/A 31 II IIII \6.0001L\fa22\Lectures 32 # your code here lec12 wordle.py"" 1ine 600 in 33 # make a copy <module> 34 Lnew = L[:] play_game() 35 # clear the list 36 L.clear #Lbecomes [] File ""C:\Users\anabe\Documents\MIT 37 # add back elements that do not equal e 6.00e1L\fa22\Lectures 38 for n in Lnew: \lec12_wordle.py"", line 585, in 39 if e != n: play_game 40 L.append(e) result = make_wordle(guess, 41 secret) 42 43 # Lin=[12,2,2] File""C:\Users\anabe\Documents\MIT 44 remove_aLL(Lin,2) 6.0001L\fa22\Lectures 45 # print(Lin) # prints [1] \lec12_wordle.py""line 547,in 46 make_wordle 47 #Lin=[1,2,2,2] for i in range(len(secret)): 48 # remove_allLin, 1) 49 # print(Lin) #prints[2,2,2] TypeError: object of type 'function'. 50 has no len() 51 #Lin=[122,2] 52 # remove all(Lin, 0) IPython console History LSP Python:ready conda Python 3.8.5) Line 46, Col 1 ASCII Mem 54 +"
472.0,"de DEGHCE ments)MIT)6.0001L)/fa22(Lectures(/ec11.py lec11.py* Object - 30 Returns None. 31 16.00e1L1fa22\Lectures 32 # your code here lec12 wordle.py 1ine 600 in 33 # make a copy <module> 34 Lnew = L[:] play_game() 35 # clear the list 36 L.clear) # L becomes [] File ""C:\Users\anabe\Documents\MIT 37 # add back elements that do not equal e 6.0001L\fa22\Lectures 38 for n in Lnew: \lec12_wordle.py"", line 585, in 39 if e != n: play_game 40 L.append(e) result = make_wordle(guess, 41 secret) 42 43 Lin=[1,2,2,2] File""C:\Users\anabe\Documents\MIT 44 remove_allLin, 2) \6.0001L\fa22\Lectures 45 print(Lin) # prints [1] \lec12 wordle.py1ine 547in 46 make_wordle 47 # Lin=[12227 for i in range(len(secret)): 48 # remove_all(Lin, 1) 49 # print(Lin) #prints [2,2,2] TypeError: object of type 'function' 50 has no len() 51 # Lin=[1,2,2,2] 52 # remove allLin0 IPython console LSP Python:ready conda (Python 3.8.5 Line 44, Col 16 ASCE Mem 54d"
480.0,"ile C:)Users\anabe(Documents)/MT\6.0001L)fa22)Lectures)/ec11.py ec11.py 30 Returns None. 31 32 # your code here play_game # make a copy result = make_wordle(guess, 33 34 Lnew = L[:] secret) 35 # clear the list File ""C:\Users\anabe\Documents\MIT 36 L.clear # L becomes [] 37 \6.0001L\fa22\Lectures # add back elements that do not equal e 38 for n in Lnew: \lec12_wordle.py"", line 547, in 39 if e != n: make wordle for i in range(len(secret)): 40 L.append(e) 41 42 TypeError: object of type 'function'. 43 Lin=[1,2,2,2] has no len() 44 remove_all(Lin, 2) 45 print(Lin) # prints [1] 46 In [4]: runfile'C:/Users/anabe/ 47 # Lin=[12227 Documents/MIT/6.0001L/fa22/Lectures/ 48 # remove_all(Lin, 1) lec11.py', wdir='C:/Users/anabe/ 49 # printLin) #prints [2,2,2] Documents/MIT/6.0001L/fa22/Lectures') [2] 50 51 # Lin=[1,2,2,2] In [5]: 52 # remove allLin 0) IPython console conda Python 3.8.5 Line 44,Col 15 ASCII Mem 54"
484.0,"C:1Users\anabe(Documents(/MT\6.0001L/fa22)Lectures)/ec11.py lec11.py 30 Returns None. e 1/A 31 II IIII 32 # your code here play_game # make a copy result = make_wordle(guess, 33 34 Lnew = L[:] secret) 35 # clear the List File ""c:\Users\anabe\Documents\MIT 36 L.clear) # L becomes [] 37 \6.0001L\fa22\Lectures # add back elements that do not equal e 38 for n in Lnew: \lec12_wordle.py"", line 547, in 39 if e != n: make wordle for i in range(len(secret)):. 40 L.append(e) 41 42 TypeError: object of type 'function' Lin = [1,2,2,2] has no len() 43 44 remove_al1Lin, 2) 45 printLin)I# prints [1] 46 In [4]: runfile('c:/Users/anabe/ 47 #Lin=[1,2,2,2] Documents/MIT/6.0001L/fa22/Lectures/ 48 # remove_allLin, 1) lec11.py' wdir='C:/Users/anabe/ 49 # print(Lin) #prints [2,2,2] Documents/MIT/6.0001L/fa22/Lectures') 50 [2] 51 #Lin=[122,2] In [5]: 52 # remove allLin 0) IPython console History conda (Python 3.8.5) Line 45, Col 12 ASCE Mem 54"
492.0,"Edit Search Sourge Bun Debug Cgnsoles Projects Iools View Help EC ments\MIT,6.0001L)/fa22(Lectures)/ec11.py lec11.py* 30 Returns None. ole 1/A 31 II IIII 32 # your code here play_game # make a copy result = make_wordle(guess, 33 34 Lnew = L[:] secret) 35 # clear the list File ""C:\Users\anabe\Documents\MIT 36 L.clear() # L becomes [] 37 \6.0001L\fa22\Lectures # add back elements that do not equal e 38 for n in Lnew:. \lec12_wordle.py"", line 547, in 39 if e != n: make wordle for i in range(len(secret)): 40 L.append() 41 42 TypeError: object of type 'function' Lin = [1,2,2,2] has no len() 43 I 44 remove allLin, 2) 45 print(Lin) # prints [1] 46 In [4]: runfile('c:/Users/anabe/ 47 #Lin=[1,2,2,2] Documents/MIT/6.0001L/fa22/Lectures/ 48 # remove_allLin, 1) lec11.py', wdir='C:/Users/anabe/ 49 # print(Lin) Documents/MIT/6.0001L/fa22/Lectures') #prints [2,2,2] [2] 50 51 #Lin=[122,2] In [5]: 52 # remove all(Lin, 0) IPython console History conda (Python 3.8.5) Line 40, Col 22 ASCHI Mem 54 +"
494.0,"ile EC C:1Users\anabe(Documents)/M)\6.0001L/fa2Lectures)/ec11.p) lec11.py 30 Returns None. 31 II IIII \6.0001L\ta22\Lectures 32 \lec12_wordle.py"", line 547, in # your code here 33 # make a copy make wordle for i in range(len(secret)): 34 Lnew = L[:] 35 # clear the list 36 L.clear() # L becomes [] TypeError: object of type 'function 37 has no len() # add back elements that do not equal e 38 for n in Lnew: 39 if e != n: 40 L.append(n) In [4]: runfile'C:/Users/anabe/ 41 Documents/MIT/6.0001L/fa22/Lectures/ 42 lec11.py', wdir='C:/Users/anabe/ Lin = [1,2,2,2] Documents/MIT/6.0001L/fa22/Lectures') 43 I 44 [2] remove_al1Lin, 2) 45 print(Lin) # prints [1] 46 In [5]: runfile('c:/Users/anabe/ 47 #Lin=[1,2,2,2] Documents/MIT/6.0001L/fa22/Lectures/ 48 # remove_all(Lin, 1) lec11.py', wdir='C:/Users/anabe/ 49 # print(Lin) #prints [2,2,2] Documents/MIT/6.0001L/fa22/Lectures') 50 [1] 51 #Lin=[122,2] 52 In [6]: # remove all(Lin, 0) IPython console History LSP Python:ready conda (Python 3.8.5) Line 40, Col 23 ASCHI Mem 54 +"
500.0,"ile C:Users\anabe(Documents\MIT,6.0001L)\fa22,Lectures)/ec11.py 36 L.clear) # L becomes [] 37 # add back elements that do not equal e \6.0001L\ta22\Lectures \lec12_wordle.py"", line 547, in 38 for n in Lnew: 39 if e != n: make wordle for i in range(len(secret)): 40 L.append(n) 41 42 TypeError: object of type 'function 43 Lin = [1,2,2,2] has no len() 44 remove all(Lin, 2) 45 print(Lin) # prints [1] 46 In [4]: runfile'C:/Users/anabe/ 47 #Lin[1,2,2,2] Documents/MIT/6.0001L/fa22/Lectures/ 48 # remqve_allLin, 1) lec11.py', wdir='C:/Users/anabe/ # print(Lin) Documents/MIT/6.0001L/fa22/Lectures' 49 #prints[22,2] 50 [2] 51 #Lin=[1,2,2,2] 52 In [5]: runfile('C:/Users/anabe/ # remove allLin 0 53 # print(Lin) #prints[12,2,2] Documents/MIT/6.0001L/fa22/Lectures/ 54 lec11.py' wdir='C:/Users/anabe/ 55 Documents/MIT/6.0001L/fa22/Lectures') ####################################### 56 [1] 57 def remove_all(L, e): 58 In [6]: IPython consoleHistory conda (Python 3.8.5) Line 47, Col 7 ASCII Mem 54d"
502.0,"de \Users\anab 36 L.clear # L becomes [] 37 # add back elements that do not equal e \6.0001L\ta22\Lectures \lec12_wordle.py, line 547, in 38 for n in Lnew: 39 if e != n: make wordle for i in range(len(secret)): 40 L.append(n) 41 42 TypeError: object of type 'function 43 Lin= [1,2,2,2] has no len() 44 remove al1Lin2 45 print(Lin) # prints [1] 46 I In [4]: runfile'C:/Users/anabe/ 47 Lin=[1,2,2,2] Documents/MIT/6.0001L/fa22/Lectures/ 48 remove_all(Lin, 1) lec11.py' wdir='C:/Users/anabe/ 49 print(Lin) # prints [2, 2, 2] Documents/MIT/6.0001L/fa22/Lectures') [2] 50 51 Lin=[12,2,2] 52 remove_all(Lin, 0) In [5]: runfile('C:/Users/anabe/ 53 print(Lin) #prints[1222] Documents/MIT/6.0001L/fa22/Lectures/ 54 No documentation available lec11.py', wdir='C:/Users/anabe/ 55 Documents/MIT/6.0001L/fa22/Lectures') 56 [1] 57 def remove_all(L, e): 58 In [6]: IPython console conda Python 3.8.5 Line 53, Col 3 ASCEI Mem 54 +"
504.0,"ile DGH C:1Users\anabe(Documents\MIT,6.0001L)\fa22)(Lectures)/ec11.py ec11.py 36 L.clear # L becomes [] 37 # add back elements that do not equal e 38 for n in Lnew: if e != n: In [4]: runfile('c:/Users/anabe/ 39 40 L.append(n) Documents/MIT/6.0001L/fa22/Lectures 41 lec11.py', wdir='C:/Users/anabe/ 42 Documents/MIT/6.0001L/fa22/Lectures') 43 Lin = [1,2,2,2] [2] 44 remove al1Lin, 2) 45 print(Lin) # prints [1] In [5]: runfile'C:/Users/anabe 46 Documents/MIT/6.0001L/fa22/Lectures/ 47 Lin=[1,2,2,2] lec11.py', wdir='C:/Users/anabe/ 48 remove_all(Lin, I1) Documents/MIT/6.0001L/fa22/Lectures' print(Lin) [1] 49 #prints[222] 50 51 Lin=[12,2,2] In [6: runfile'C:/Users/anabe 52 remove_allLin, 0) Documents/MIT/6.0001L/fa22/Lectures/ 53 print(Lin) #prints[1222] lec11.py wdir='C:/Users/anabe/ 54 Documents/MIT/6.0001L/fa22/Lectures') 55 [1] ####################################### 56 [2,2,2] 57 def remove_all(L, e): [1,2,2,2] 58 IPython console LSP Python:read conda Python 3.8.5 Line 46, Col 1 ASCEI Mem 54 +"
